Token ID,Left hand Rarity (min),Left hand Rarity (avg),Left hand Rarity (weighted),Right hand Rarity (min),Right hand Rarity (avg),Right hand Rarity (weighted),Shoes Rarity (min),Shoes Rarity (avg),Shoes Rarity (weighted),Hat Rarity (min),Hat Rarity (avg),Hat Rarity (weighted),Glasses Rarity (min),Glasses Rarity (avg),Glasses Rarity (weighted),Accessories Rarity (min),Accessories Rarity (avg),Accessories Rarity (weighted),# of Accessoriess,Top Rarity (min),Top Rarity (avg),Top Rarity (weighted),# of Tops,Bottom Rarity (min),Bottom Rarity (avg),Bottom Rarity (weighted),# of Bottoms,Body Rarity (min),Body Rarity (avg),Body Rarity (weighted),# of Bodys,Hair Rarity (min),Hair Rarity (avg),Hair Rarity (weighted),Mouth Rarity (min),Mouth Rarity (avg),Mouth Rarity (weighted),Beard Rarity (min),Beard Rarity (avg),Beard Rarity (weighted),Eyes Rarity (min),Eyes Rarity (avg),Eyes Rarity (weighted),Skin Rarity (min),Skin Rarity (avg),Skin Rarity (weighted),Niftiness,Power,Swag,Wealth,Empathy,Health,Total Skills,Skill Tier,Skill Rarity,Rarity (min),Rarity (avg),Rarity (weighted)
994,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.1669921875,0.1669921875,0.1669921875,0.05859375,0.05859375,0.05859375,0.2958984375,0.2958984375,0.2958984375,0.1298828125,0.1298828125,0.10070991516113281,1,0.1484375,0.1484375,0.13611602783203125,1,0.1181640625,0.1181640625,0.10697078704833984,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.0966796875,0.0966796875,0.0966796875,69,29,90,4,1,90,283,ordinary,0.845703125,1.029734609007227e-11,1.029734609007227e-11,5.94201840882424e-12
995,0.0859375,0.0859375,0.0859375,0.1826171875,0.1826171875,0.1826171875,0.1669921875,0.1669921875,0.1669921875,0.0380859375,0.0380859375,0.0380859375,0.2958984375,0.2958984375,0.2958984375,0.021484375,0.029296875,0.0025177001953125,2,0.0517578125,0.05224609375,0.0033864974975585938,2,0.068359375,0.068359375,0.06188392639160156,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.0390625,0.0390625,0.0390625,68,11,6,89,39,29,242,ordinary,0.845703125,4.030843159471193e-14,5.5484590659959393e-14,2.508271465478379e-16
996,0.0859375,0.0859375,0.0859375,0.037109375,0.037109375,0.037109375,0.0654296875,0.0654296875,0.0654296875,0.02734375,0.02734375,0.02734375,0.083984375,0.083984375,0.083984375,0.07421875,0.07421875,0.05754852294921875,1,0.0322265625,0.0322265625,0.02955150604248047,1,0.0244140625,0.0244140625,0.022101402282714844,1,0.0712890625,0.0712890625,0.06390953063964844,1,0.0146484375,0.0146484375,0.0146484375,0.125,0.125,0.125,0.0166015625,0.0166015625,0.0166015625,0.2578125,0.2578125,0.2578125,0.03515625,0.03515625,0.03515625,79,89,59,15,22,1,265,ordinary,0.845703125,4.647967419409907e-19,4.647967419409907e-19,2.6820801911645894e-19
997,0.0439453125,0.0439453125,0.0439453125,0.037109375,0.037109375,0.037109375,0.1103515625,0.1103515625,0.1103515625,0.041015625,0.041015625,0.041015625,0.064453125,0.064453125,0.064453125,0.080078125,0.080078125,0.062091827392578125,1,0.025390625,0.025390625,0.023283004760742188,1,0.0439453125,0.0439453125,0.03978252410888672,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.021484375,0.021484375,0.021484375,0.08984375,0.08984375,0.08984375,0.0166015625,0.0166015625,0.0166015625,0.2578125,0.2578125,0.2578125,0.0458984375,0.0458984375,0.0458984375,19,32,94,29,35,6,215,ordinary,0.845703125,1.1847787533130881e-18,1.1847787533130881e-18,6.836690833726066e-19
998,0.0439453125,0.0439453125,0.0439453125,0.0341796875,0.0341796875,0.0341796875,0.0654296875,0.0654296875,0.0654296875,0.02734375,0.02734375,0.02734375,0.064453125,0.064453125,0.064453125,0.07421875,0.07421875,0.05754852294921875,1,0.01953125,0.01953125,0.017910003662109375,1,0.0283203125,0.0283203125,0.02563762664794922,1,0.060546875,0.060546875,0.054279327392578125,1,0.013671875,0.013671875,0.013671875,0.08984375,0.08984375,0.08984375,0.0146484375,0.0146484375,0.0146484375,0.2578125,0.2578125,0.2578125,0.0439453125,0.0439453125,0.0439453125,79,16,8,38,55,79,275,ordinary,0.845703125,7.422200947584849e-20,7.422200947584849e-20,4.2829340957144005e-20
999,0.1005859375,0.1005859375,0.1005859375,0.04296875,0.04296875,0.04296875,0.09765625,0.09765625,0.09765625,0.0478515625,0.0478515625,0.0478515625,0.072265625,0.072265625,0.072265625,0.03125,0.03125,0.02423095703125,1,0.0322265625,0.0322265625,0.02955150604248047,1,0.0244140625,0.0244140625,0.022101402282714844,1,0.060546875,0.060546875,0.054279327392578125,1,0.0146484375,0.0146484375,0.0146484375,0.2021484375,0.2021484375,0.2021484375,0.0166015625,0.0166015625,0.0166015625,0.2578125,0.2578125,0.2578125,0.0205078125,0.0205078125,0.0205078125,0,3,17,36,98,91,245,ordinary,0.845703125,4.77601417657897e-19,4.77601417657897e-19,2.7559687622229484e-19
1000,0.0517578125,0.0517578125,0.0517578125,0.052734375,0.052734375,0.052734375,0.111328125,0.111328125,0.111328125,0.02734375,0.02734375,0.02734375,0.072265625,0.072265625,0.072265625,0.1025390625,0.1025390625,0.07950782775878906,1,0.0234375,0.0234375,0.02149200439453125,1,0.0341796875,0.0341796875,0.03094196319580078,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0263671875,0.0263671875,0.0263671875,0.125,0.125,0.125,0.01953125,0.01953125,0.01953125,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,92,40,27,15,60,32,266,ordinary,0.845703125,5.5817788745184165e-18,5.5817788745184165e-18,3.220930183006203e-18
1001,0.0439453125,0.0439453125,0.0439453125,0.04296875,0.04296875,0.04296875,0.0498046875,0.0498046875,0.0498046875,0.041015625,0.041015625,0.041015625,0.083984375,0.083984375,0.083984375,0.1064453125,0.1064453125,0.08253669738769531,1,0.0068359375,0.0068359375,0.006268501281738281,1,0.0341796875,0.0341796875,0.03094196319580078,1,0.08203125,0.08203125,0.07353973388671875,1,0.0068359375,0.0068359375,0.0068359375,0.125,0.125,0.125,0.0146484375,0.0146484375,0.0146484375,0.2578125,0.2578125,0.2578125,0.041015625,0.041015625,0.041015625,68,1,7,89,89,25,279,ordinary,0.845703125,7.39819892834787e-20,7.39819892834787e-20,4.269083882377143e-20
1002,0.0517578125,0.0517578125,0.0517578125,0.1220703125,0.1220703125,0.1220703125,0.0390625,0.0390625,0.0390625,0.0380859375,0.0380859375,0.0380859375,0.0546875,0.0546875,0.0546875,0.080078125,0.080078125,0.062091827392578125,1,0.0166015625,0.0166015625,0.015223503112792969,1,0.0263671875,0.0263671875,0.02386951446533203,1,0.0888671875,0.0888671875,0.07966804504394531,1,0.009765625,0.009765625,0.009765625,0.2021484375,0.2021484375,0.2021484375,0.013671875,0.013671875,0.013671875,0.2578125,0.2578125,0.2578125,0.0439453125,0.0439453125,0.0439453125,28,77,24,75,68,9,281,ordinary,0.845703125,4.140948243455987e-19,4.140948243455987e-19,2.3895079836469974e-19
1003,0.0771484375,0.0771484375,0.0771484375,0.07421875,0.07421875,0.07421875,0.0498046875,0.0498046875,0.0498046875,0.05859375,0.05859375,0.05859375,0.064453125,0.064453125,0.064453125,0.07421875,0.07421875,0.05754852294921875,1,0.052734375,0.052734375,0.04835700988769531,1,0.0390625,0.0390625,0.03536224365234375,1,0.0888671875,0.0888671875,0.07966804504394531,1,0.009765625,0.009765625,0.009765625,0.08984375,0.08984375,0.08984375,0.0302734375,0.0302734375,0.0302734375,0.2578125,0.2578125,0.2578125,0.06640625,0.06640625,0.06640625,24,20,13,34,35,99,225,ordinary,0.845703125,5.627243193338236e-18,5.627243193338236e-18,3.2471650805233876e-18
1004,0.166015625,0.166015625,0.166015625,0.0361328125,0.0361328125,0.0361328125,0.1103515625,0.1103515625,0.1103515625,0.0810546875,0.0810546875,0.0810546875,0.072265625,0.072265625,0.072265625,0.080078125,0.080078125,0.062091827392578125,1,0.0341796875,0.0341796875,0.031342506408691406,1,0.0341796875,0.0341796875,0.03094196319580078,1,0.068359375,0.068359375,0.061283111572265625,1,0.0146484375,0.0146484375,0.0146484375,0.125,0.125,0.125,0.013671875,0.013671875,0.013671875,0.2578125,0.2578125,0.2578125,0.0458984375,0.0458984375,0.0458984375,63,40,72,14,28,34,251,ordinary,0.845703125,6.212071900405739e-18,6.212071900405739e-18,3.584636785660531e-18
1005,0.0771484375,0.0771484375,0.0771484375,0.07421875,0.07421875,0.07421875,0.1103515625,0.1103515625,0.1103515625,0.041015625,0.041015625,0.041015625,0.048828125,0.048828125,0.048828125,0.1298828125,0.1298828125,0.10070991516113281,1,0.0234375,0.0234375,0.02149200439453125,1,0.068359375,0.068359375,0.06188392639160156,1,0.201171875,0.201171875,0.18034744262695312,1,0.0205078125,0.0205078125,0.0205078125,0.2255859375,0.2255859375,0.2255859375,0.021484375,0.021484375,0.021484375,0.2294921875,0.2294921875,0.2294921875,0.1083984375,0.1083984375,0.1083984375,79,38,36,1,9,39,202,ordinary,0.845703125,1.1077197621872948e-16,1.1077197621872948e-16,6.3920268010426e-17
1006,0.0771484375,0.0771484375,0.0771484375,0.0361328125,0.0361328125,0.0361328125,0.111328125,0.111328125,0.111328125,0.041015625,0.041015625,0.041015625,0.072265625,0.072265625,0.072265625,0.0810546875,0.0810546875,0.06284904479980469,1,0.0322265625,0.0322265625,0.02955150604248047,1,0.015625,0.015625,0.0141448974609375,1,0.068359375,0.068359375,0.061283111572265625,1,0.009765625,0.009765625,0.009765625,0.08984375,0.08984375,0.08984375,0.0126953125,0.0126953125,0.0126953125,0.2578125,0.2578125,0.2578125,0.08984375,0.08984375,0.08984375,43,1,39,37,73,76,269,ordinary,0.845703125,5.599718662853783e-19,5.599718662853783e-19,3.231282224358094e-19
1007,0.0859375,0.0859375,0.0859375,0.0380859375,0.0380859375,0.0380859375,0.09765625,0.09765625,0.09765625,0.0341796875,0.0341796875,0.0341796875,0.072265625,0.072265625,0.072265625,0.0234375,0.0234375,0.0181732177734375,1,0.0205078125,0.0205078125,0.018805503845214844,1,0.025390625,0.025390625,0.022985458374023438,1,0.08203125,0.08203125,0.07353973388671875,1,0.0068359375,0.0068359375,0.0068359375,0.125,0.125,0.125,0.0126953125,0.0126953125,0.0126953125,0.2578125,0.2578125,0.2578125,0.0419921875,0.0419921875,0.0419921875,21,1,66,79,24,86,277,ordinary,0.845703125,7.850051403218592e-20,7.850051403218592e-20,4.5298224940805175e-20
1008,0.0517578125,0.0517578125,0.0517578125,0.0380859375,0.0380859375,0.0380859375,0.111328125,0.111328125,0.111328125,0.02734375,0.02734375,0.02734375,0.072265625,0.072265625,0.072265625,0.0810546875,0.0810546875,0.06284904479980469,1,0.0166015625,0.0166015625,0.015223503112792969,1,0.0341796875,0.0341796875,0.03094196319580078,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0146484375,0.0146484375,0.0146484375,0.08984375,0.08984375,0.08984375,0.0185546875,0.0185546875,0.0185546875,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,32,58,2,68,51,38,249,ordinary,0.845703125,8.562466901409537e-19,8.562466901409537e-19,4.940917349779652e-19
1009,0.166015625,0.166015625,0.166015625,0.0361328125,0.0361328125,0.0361328125,0.04296875,0.04296875,0.04296875,0.05859375,0.05859375,0.05859375,0.072265625,0.072265625,0.072265625,0.0810546875,0.0810546875,0.06284904479980469,1,0.0341796875,0.0341796875,0.031342506408691406,1,0.029296875,0.029296875,0.026521682739257812,1,0.0712890625,0.0712890625,0.06390953063964844,1,0.0400390625,0.0400390625,0.0400390625,0.08984375,0.08984375,0.08984375,0.01171875,0.01171875,0.01171875,0.2578125,0.2578125,0.2578125,0.0390625,0.0390625,0.0390625,97,22,28,46,5,97,295,ordinary,0.845703125,2.2673153817558744e-18,2.2673153817558744e-18,1.3083399954860814e-18
1010,0.0390625,0.0390625,0.0390625,0.1220703125,0.1220703125,0.1220703125,0.04296875,0.04296875,0.04296875,0.0341796875,0.0341796875,0.0341796875,0.083984375,0.083984375,0.083984375,0.1064453125,0.1064453125,0.08253669738769531,1,0.0205078125,0.0205078125,0.018805503845214844,1,0.0244140625,0.0244140625,0.022101402282714844,1,0.068359375,0.068359375,0.061283111572265625,1,0.0166015625,0.0166015625,0.0166015625,0.08984375,0.08984375,0.08984375,0.009765625,0.009765625,0.009765625,0.2578125,0.2578125,0.2578125,0.037109375,0.037109375,0.037109375,33,86,11,59,23,16,228,ordinary,0.845703125,2.525316593361713e-19,2.525316593361713e-19,1.4572179622409203e-19
1011,0.0859375,0.0859375,0.0859375,0.0341796875,0.0341796875,0.0341796875,0.111328125,0.111328125,0.111328125,0.0810546875,0.0810546875,0.0810546875,0.072265625,0.072265625,0.072265625,0.07421875,0.07421875,0.05754852294921875,1,0.0341796875,0.0341796875,0.031342506408691406,1,0.0234375,0.0234375,0.02121734619140625,1,0.08203125,0.08203125,0.07353973388671875,1,0.0224609375,0.0224609375,0.0224609375,0.0283203125,0.0283203125,0.0283203125,0.013671875,0.013671875,0.013671875,0.2578125,0.2578125,0.2578125,0.1533203125,0.1533203125,0.1533203125,64,82,78,84,0,72,380,silver,0.126953125,4.076983895347441e-19,4.076983895347441e-19,2.352597761280493e-19
1012,0.0458984375,0.0458984375,0.0458984375,0.0341796875,0.0341796875,0.0341796875,0.09765625,0.09765625,0.09765625,0.0380859375,0.0380859375,0.0380859375,0.083984375,0.083984375,0.083984375,0.1025390625,0.1025390625,0.07950782775878906,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0283203125,0.0283203125,0.02563762664794922,1,0.0712890625,0.0712890625,0.06390953063964844,1,0.0205078125,0.0205078125,0.0205078125,0.125,0.125,0.125,0.013671875,0.013671875,0.013671875,0.2578125,0.2578125,0.2578125,0.0439453125,0.0439453125,0.0439453125,67,52,22,17,12,44,214,ordinary,0.845703125,9.647824586455555e-19,9.647824586455555e-19,5.567216134756884e-19
1013,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.1298828125,0.1298828125,0.10070991516113281,1,0.1484375,0.1484375,0.13611602783203125,1,0.1181640625,0.1181640625,0.10697078704833984,1,0.201171875,0.201171875,0.18034744262695312,1,0.0029296875,0.0029296875,0.0029296875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.0126953125,0.0126953125,0.0126953125,55,61,35,30,16,79,276,ordinary,0.845703125,7.077800224473599e-14,7.077800224473599e-14,4.084199837504667e-14
1014,0.0390625,0.0390625,0.0390625,0.0380859375,0.0380859375,0.0380859375,0.0498046875,0.0498046875,0.0498046875,0.0517578125,0.0517578125,0.0517578125,0.083984375,0.083984375,0.083984375,0.037109375,0.037109375,0.028774261474609375,1,0.0068359375,0.0068359375,0.006268501281738281,1,0.0283203125,0.0283203125,0.02563762664794922,1,0.0888671875,0.0888671875,0.07966804504394531,1,0.0087890625,0.0087890625,0.0087890625,0.08984375,0.08984375,0.08984375,0.03515625,0.03515625,0.03515625,0.2578125,0.2578125,0.2578125,0.0966796875,0.0966796875,0.0966796875,7,51,78,16,65,11,228,ordinary,0.845703125,1.203318582917608e-19,1.203318582917608e-19,6.943673747423348e-20
1015,0.1005859375,0.1005859375,0.1005859375,0.1220703125,0.1220703125,0.1220703125,0.0498046875,0.0498046875,0.0498046875,0.0810546875,0.0810546875,0.0810546875,0.0546875,0.0546875,0.0546875,0.1064453125,0.1064453125,0.08253669738769531,1,0.013671875,0.013671875,0.012537002563476562,1,0.0380859375,0.0380859375,0.034478187561035156,1,0.060546875,0.060546875,0.054279327392578125,1,0.021484375,0.021484375,0.021484375,0.125,0.125,0.125,0.0107421875,0.0107421875,0.0107421875,0.2578125,0.2578125,0.2578125,0.0341796875,0.0341796875,0.0341796875,54,83,32,24,30,27,250,ordinary,0.845703125,1.9557359213879243e-18,1.9557359213879243e-18,1.1285450392785941e-18
1016,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.0390625,0.0390625,0.0390625,0.1962890625,0.1962890625,0.1962890625,0.048828125,0.048828125,0.048828125,0.1298828125,0.1298828125,0.10070991516113281,1,0.1484375,0.1484375,0.13611602783203125,1,0.1181640625,0.1181640625,0.10697078704833984,1,0.201171875,0.201171875,0.18034744262695312,1,0.021484375,0.021484375,0.021484375,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.08984375,0.08984375,0.08984375,1,22,86,87,24,0,220,ordinary,0.845703125,1.417866880684292e-13,1.417866880684292e-13,8.181711124976994e-14
1017,0.1005859375,0.1005859375,0.1005859375,0.037109375,0.037109375,0.037109375,0.09765625,0.09765625,0.09765625,0.0380859375,0.0380859375,0.0380859375,0.072265625,0.072265625,0.072265625,0.1025390625,0.1025390625,0.07950782775878906,1,0.013671875,0.013671875,0.012537002563476562,1,0.041015625,0.041015625,0.03713035583496094,1,0.201171875,0.201171875,0.18034744262695312,1,0.0205078125,0.0205078125,0.0205078125,0.08984375,0.08984375,0.08984375,0.0234375,0.0234375,0.0234375,0.2294921875,0.2294921875,0.2294921875,0.0458984375,0.0458984375,0.0458984375,0,100,1,89,39,44,273,ordinary,0.845703125,4.4643025555436e-18,4.4643025555436e-18,2.576097543538522e-18
1018,0.0771484375,0.0771484375,0.0771484375,0.0703125,0.0703125,0.0703125,0.04296875,0.04296875,0.04296875,0.0517578125,0.0517578125,0.0517578125,0.083984375,0.083984375,0.083984375,0.0732421875,0.0732421875,0.05679130554199219,1,0.015625,0.015625,0.0143280029296875,1,0.025390625,0.025390625,0.022985458374023438,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0068359375,0.0068359375,0.0068359375,0.125,0.125,0.125,0.0087890625,0.0087890625,0.0087890625,0.2578125,0.2578125,0.2578125,0.0146484375,0.0146484375,0.0146484375,100,100,69,82,100,61,512,legendary,0.0107421875,7.795971204175527e-22,7.795971204175527e-22,4.49861585739414e-22
1019,0.166015625,0.166015625,0.166015625,0.052734375,0.052734375,0.052734375,0.04296875,0.04296875,0.04296875,0.0341796875,0.0341796875,0.0341796875,0.064453125,0.064453125,0.064453125,0.1064453125,0.1064453125,0.08253669738769531,1,0.0224609375,0.0224609375,0.02059650421142578,1,0.0390625,0.0390625,0.03536224365234375,1,0.08203125,0.08203125,0.07353973388671875,1,0.0146484375,0.0146484375,0.0146484375,0.125,0.125,0.125,0.0234375,0.0234375,0.0234375,0.2578125,0.2578125,0.2578125,0.037109375,0.037109375,0.037109375,10,28,75,0,0,90,203,ordinary,0.845703125,2.2045476244475317e-18,2.2045476244475317e-18,1.2721202582698712e-18
1020,0.0458984375,0.0458984375,0.0458984375,0.1220703125,0.1220703125,0.1220703125,0.09765625,0.09765625,0.09765625,0.0810546875,0.0810546875,0.0810546875,0.0546875,0.0546875,0.0546875,0.1025390625,0.1025390625,0.07950782775878906,1,0.015625,0.015625,0.0143280029296875,1,0.0380859375,0.0380859375,0.034478187561035156,1,0.08203125,0.08203125,0.07353973388671875,1,0.0263671875,0.0263671875,0.0263671875,0.125,0.125,0.125,0.0146484375,0.0146484375,0.0146484375,0.2578125,0.2578125,0.2578125,0.0263671875,0.0263671875,0.0263671875,60,0,18,50,51,22,201,ordinary,0.845703125,3.3696003254535264e-18,3.3696003254535264e-18,1.944406547967593e-18
1021,0.0771484375,0.0771484375,0.0771484375,0.04296875,0.04296875,0.04296875,0.0654296875,0.0654296875,0.0654296875,0.0341796875,0.0341796875,0.0341796875,0.064453125,0.064453125,0.064453125,0.03125,0.03125,0.02423095703125,1,0.0341796875,0.0341796875,0.031342506408691406,1,0.0390625,0.0390625,0.03536224365234375,1,0.060546875,0.060546875,0.054279327392578125,1,0.0078125,0.0078125,0.0078125,0.125,0.125,0.125,0.005859375,0.005859375,0.005859375,0.2578125,0.2578125,0.2578125,0.1533203125,0.1533203125,0.1533203125,0,13,33,94,13,86,239,ordinary,0.845703125,2.3089237053141663e-19,2.3089237053141663e-19,1.332349815334911e-19
1022,0.0859375,0.0859375,0.0859375,0.037109375,0.037109375,0.037109375,0.1103515625,0.1103515625,0.1103515625,0.05859375,0.05859375,0.05859375,0.0546875,0.0546875,0.0546875,0.03125,0.03125,0.02423095703125,1,0.0166015625,0.0166015625,0.015223503112792969,1,0.0341796875,0.0341796875,0.03094196319580078,1,0.060546875,0.060546875,0.054279327392578125,1,0.005859375,0.005859375,0.005859375,0.125,0.125,0.125,0.0205078125,0.0205078125,0.0205078125,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,1,1,52,82,0,70,206,ordinary,0.845703125,3.678486889665097e-19,3.678486889665097e-19,2.1226475854862942e-19
1023,0.1005859375,0.1005859375,0.1005859375,0.0341796875,0.0341796875,0.0341796875,0.0654296875,0.0654296875,0.0654296875,0.037109375,0.037109375,0.037109375,0.083984375,0.083984375,0.083984375,0.0732421875,0.0732421875,0.05679130554199219,1,0.0263671875,0.0263671875,0.024178504943847656,1,0.0302734375,0.0302734375,0.027405738830566406,1,0.068359375,0.068359375,0.061283111572265625,1,0.0400390625,0.0400390625,0.0400390625,0.125,0.125,0.125,0.01953125,0.01953125,0.01953125,0.2578125,0.2578125,0.2578125,0.0419921875,0.0419921875,0.0419921875,48,55,18,22,23,55,221,ordinary,0.845703125,2.50761943956387e-18,2.50761943956387e-18,1.4470059316137318e-18
1024,0.0859375,0.0859375,0.0859375,0.1220703125,0.1220703125,0.1220703125,0.04296875,0.04296875,0.04296875,0.037109375,0.037109375,0.037109375,0.064453125,0.064453125,0.064453125,0.0732421875,0.0732421875,0.05679130554199219,1,0.0517578125,0.0517578125,0.047461509704589844,1,0.015625,0.015625,0.0141448974609375,1,0.0712890625,0.0712890625,0.06390953063964844,1,0.013671875,0.013671875,0.013671875,0.125,0.125,0.125,0.013671875,0.013671875,0.013671875,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,10,55,24,12,38,80,219,ordinary,0.845703125,2.1516170899505927e-18,2.1516170899505927e-18,1.2415770282357813e-18
